Name,Clean Name,Short Name,Summary Name,Price (₹),Original Price (₹),Discount (%),Rating,Reviews,Sold Last Month,url
"SwooK EVA Shockproof Laptop Sleeve Case Bag, Compatible with 13-14 inch MacBook Pro/Air, Surface Laptop, Chromebook, Inspiron, XPS, IdeaPad Yoga, Aspire E",SwooK EVA Shockproof Laptop Sleeve Case Bag Compatible with 1314 inch MacBook ProAir Surface Laptop Chromebook Inspiron XPS IdeaPad Yoga Aspire E,SwooK EVA Shockproof Laptop Sleeve Case,Swook Case,1199.0,2999.0,60.0,4.3,357.0,100.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDM5OTY1ODc4OTY1MzcwOjE3NDM3NzE5NDU6c3BfbXRmOjIwMDU3MTQ5NzExMzk4OjowOjo&url=%2FSwooK-Shockproof-Laptop-Compatible-MacBook%2Fdp%2FB09HMQFV5B%2Fref%3Dsr_1_2152_sspa%3Fdib%3DeyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU%26dib_tag%3Dse%26keywords%3Delectronics%26qid%3D1743771945%26s%3Delectronics%26sr%3D1-2152-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
NJ craft house Handmade Wooden leptop Stand | MacBook Laptop Stand | Laptop Stand Desk | Computer Stand | Notebook Stand,NJ craft house Handmade Wooden leptop Stand  MacBook Laptop Stand  Laptop Stand Desk  Computer Stand  Notebook Stand,NJ craft house Handmade Wooden leptop,Nj Stand stand stand stand stand,430.0,999.0,57.0,3.6,27.0,0.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDM5OTY1ODc4OTY1MzcwOjE3NDM3NzE5NDU6c3BfbXRmOjMwMDQ4MDgwNDg5OTIzMjo6MDo6&url=%2FNJ-craft-house-Handmade-Off-White%2Fdp%2FB0CCMDC4J4%2Fref%3Dsr_1_2153_sspa%3Fdib%3DeyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU%26dib_tag%3Dse%26keywords%3Delectronics%26qid%3D1743771945%26s%3Delectronics%26sr%3D1-2153-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Hidden Camera Detector, Portable Anti-Eavesdropping Device, RF/Wireless Signal Scanner, GPS Tracker and Bug Detector, Burglar Alarm Camera Finder for Home/Hotel/Office",Hidden Camera Detector Portable AntiEavesdropping Device RFWireless Signal Scanner GPS Tracker and Bug Detector Burglar Alarm Camera Finder for HomeHotelOffice,Hidden Camera Detector Portable AntiEavesdropping Device,Hidden Camera camera,3699.0,6990.0,47.0,3.9,19.0,0.0,https://www.amazon.in/Detector-Portable-Anti-Eavesdropping-Wireless-Scanner/dp/B0CT5GR44N/ref=sr_1_2155?dib=eyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU&dib_tag=se&keywords=electronics&qid=1743771945&s=electronics&sr=1-2155
"Upix Smart TV Remote No. 867 (No Voice) with YouTube, Netflix & Prime Video, Compatible/Replacement for Sansui Smart TV LCD/LED Remote Control (Exactly Same Remote Will Only Work)",Upix Smart TV Remote No 867 No Voice with YouTube Netflix  Prime Video CompatibleReplacement for Sansui Smart TV LCDLED Remote Control Exactly Same Remote Will Only Work,Upix Smart TV Remote No 867,Upix,419.0,899.0,53.0,3.0,24.0,0.0,https://www.amazon.in/YouTube-Netflix-Command-Compatible-Control/dp/B09RB8YYJ8/ref=sr_1_2156?dib=eyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU&dib_tag=se&keywords=electronics&qid=1743771945&s=electronics&sr=1-2156
Sounce Type-C to 3.5mm Audio Adapter | Noise-Canceling Jack Converter for OnePlus 8T/8/7/7 Pro/6/6T & All Pro Devices (Pack of 1),Sounce TypeC to 35mm Audio Adapter  NoiseCanceling Jack Converter for OnePlus 8T877 Pro66T  All Pro Devices Pack of 1,Sounce TypeC to 35mm Audio Adapter,Sounce,189.0,999.0,81.0,3.5,188.0,0.0,https://www.amazon.in/Sounce-Connector-Cancelling-Headphones-Converter/dp/B0BZ4N8D7H/ref=sr_1_2157?dib=eyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU&dib_tag=se&keywords=electronics&qid=1743771945&s=electronics&sr=1-2157
QCare 2 Year Extended Warranty for Washing Machine (Rs. 10000 to 15000) (Email Delivery),QCare 2 Year Extended Warranty for Washing Machine Rs 10000 to 15000 Email Delivery,QCare 2 Year Extended Warranty for,Qcare Warranty,875.0,885.0,1.0,3.9,358.0,0.0,https://www.amazon.in/Quess-Extended-Warranty-Manufacturer-Delivery/dp/B08L1W3W3P/ref=sr_1_2158?dib=eyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU&dib_tag=se&keywords=electronics&qid=1743771945&s=electronics&sr=1-2158
"Spigen Ultra Hybrid for Apple Watch Series 9 41mm Case with Screen Protector, Apple Watch Series 8/7 41mm Case with Screen Protector -Crystal Clear",Spigen Ultra Hybrid for Apple Watch Series 9 41mm Case with Screen Protector Apple Watch Series 87 41mm Case with Screen Protector Crystal Clear,Spigen Ultra Hybrid for Apple Watch,Spigen Case case,949.0,1699.0,44.0,3.2,512.0,0.0,https://www.amazon.in/Spigen-Ultra-Hybrid-Cover-Version/dp/B09Y2NFL86/ref=sr_1_2159?dib=eyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU&dib_tag=se&keywords=electronics&qid=1743771945&s=electronics&sr=1-2159
"FEDUS 1 Meter Cat6A Shielded Foiled Twisted 4 Pair Sftp Sstp High Speed Gigabit Computer Network Internet Rj45 Lan Wire Patch Ethernet Cable For Printer, Personal Computer PURPLE",FEDUS 1 Meter Cat6A Shielded Foiled Twisted 4 Pair Sftp Sstp High Speed Gigabit Computer Network Internet Rj45 Lan Wire Patch Ethernet Cable For Printer Personal Computer PURPLE,FEDUS 1 Meter Cat6A Shielded Foiled,Fedus Cable,279.0,499.0,44.0,4.2,160.0,0.0,https://www.amazon.in/FEDUS-Ethernet-Connectors-Supports-1000Mbps/dp/B0918N96J3/ref=sr_1_2160?dib=eyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU&dib_tag=se&keywords=electronics&qid=1743771945&s=electronics&sr=1-2160
"Sixfire 7 in 1 Electronic Cleaning Kit for Airpod,Laptop Screen Dust Brush Including Soft Swipe Airpod Cleaner Pen Key Puller and Empty Spray Bottle Multicolor",Sixfire 7 in 1 Electronic Cleaning Kit for AirpodLaptop Screen Dust Brush Including Soft Swipe Airpod Cleaner Pen Key Puller and Empty Spray Bottle Multicolor,Sixfire 7 in 1 Electronic Cleaning,Sixfire,271.0,499.0,46.0,3.9,969.0,0.0,https://www.amazon.in/Sixfire-Cleaning-Keyboard-Cleaner-Multi-Function/dp/B09YHM614D/ref=sr_1_2161?dib=eyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU&dib_tag=se&keywords=electronics&qid=1743771945&s=electronics&sr=1-2161
"JUAREZ Octavé JRK660MDKL 61-Key Electronic Teaching Keyboard Piano with MIDI |Key Lights | Key Note Stickers |Music Sheet Stand| 200 Rhythms | 200 Timbres |40 Demos|8 Percussions, With MIC",JUAREZ Octavé JRK660MDKL 61Key Electronic Teaching Keyboard Piano with MIDI Key Lights  Key Note Stickers Music Sheet Stand 200 Rhythms  200 Timbres 40 Demos8 Percussions With MIC,JUAREZ Octavé JRK660MDKL 61Key Electronic Teaching,Juarez Stand,5428.0,6900.0,21.0,3.9,7.0,0.0,https://www.amazon.in/JUAREZ-JRK660MDKL/dp/B0BCR64LH6/ref=sr_1_2162?dib=eyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU&dib_tag=se&keywords=electronics&qid=1743771945&s=electronics&sr=1-2162
QCare 2 Year Total Protection Plan for TV (Rs. 30001 to 40000) (Email Delivery),QCare 2 Year Total Protection Plan for TV Rs 30001 to 40000 Email Delivery,QCare 2 Year Total Protection Plan,Qcare,1699.0,1999.0,15.0,3.9,126.0,0.0,https://www.amazon.in/Quess-Total-Protection-30001-Delivery/dp/B0C9LZ3GV5/ref=sr_1_2163?dib=eyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU&dib_tag=se&keywords=electronics&qid=1743771945&s=electronics&sr=1-2163
"VATS Mobile Stand & Tablet Stand, Foldable & 360? Rotatable Mobile Stand for Table, Multiple Height & Angle Adjustments, Stable Metalic Round Base Weight of Any Phone or Tablet",VATS Mobile Stand  Tablet Stand Foldable  360 Rotatable Mobile Stand for Table Multiple Height  Angle Adjustments Stable Metalic Round Base Weight of Any Phone or Tablet,VATS Mobile Stand Tablet Stand Foldable,Vats Stand stand stand,279.0,27900.0,86.0,3.6,7.0,27.0,https://www.amazon.in/VATS-Foldable-Rotatable-Multiple-Adjustments/dp/B0DQLPD3M3/ref=sr_1_2164?dib=eyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU&dib_tag=se&keywords=electronics&qid=1743771945&s=electronics&sr=1-2164
"OBT STORE BEST USB Type C Cable 0.12 m USB Type C Cable Startek FM220U Fingerprint Scanner (Compatible with Startek FM220u Fingerprint Scanner, White, One Cable)",OBT STORE BEST USB Type C Cable 012 m USB Type C Cable Startek FM220U Fingerprint Scanner Compatible with Startek FM220u Fingerprint Scanner White One Cable,OBT STORE BEST USB Type C,Obt Cable cable cable,225.0,599.0,62.0,3.9799583911234397,0.0,0.0,https://www.amazon.in/Cable-Startek-Fingerprint-Scanner-Compatible/dp/B0BM6886TZ/ref=sr_1_2165?dib=eyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU&dib_tag=se&keywords=electronics&qid=1743771945&s=electronics&sr=1-2165
"Gaiatop Small Desk Fan, Portable 3 Speeds Wind Mini Desktop Table Cooling Fan in USB Single Button, Adjustment Mini Personal Fan for Home Desktop Office Car Outdoor (Black)",Gaiatop Small Desk Fan Portable 3 Speeds Wind Mini Desktop Table Cooling Fan in USB Single Button Adjustment Mini Personal Fan for Home Desktop Office Car Outdoor Black,Gaiatop Small Desk Fan Portable 3,Gaiatop,597.0,1299.0,54.0,4.0,21315.0,1.0,https://www.amazon.in/Gaiatop-Portable-Desktop-Adjustment-Personal/dp/B09V18122N/ref=sr_1_2166?dib=eyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU&dib_tag=se&keywords=electronics&qid=1743771945&s=electronics&sr=1-2166
"Mivi DuoPods i7 Earbuds - Step into The 3rd Dimension of Sound with 3D Soundstage, High Fidelity Drivers, Advanced Audio Codec for Lossless Audio, etc.",Mivi DuoPods i7 Earbuds  Step into The 3rd Dimension of Sound with 3D Soundstage High Fidelity Drivers Advanced Audio Codec for Lossless Audio etc,Mivi DuoPods i7 Earbuds Step into,Mivi Earbuds,1499.0,4999.0,70.0,4.4,49.0,700.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDM5OTY1ODc4OTY1MzcwOjE3NDM3NzE5NDU6c3BfYnRmOjMwMDUxNzI1NjU0MzczMjo6MDo6&url=%2FMivi-DuoPods-Earbuds-Dimension-Soundstage%2Fdp%2FB0DJ2W93L8%2Fref%3Dsr_1_2167_sspa%3Fdib%3DeyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU%26dib_tag%3Dse%26keywords%3Delectronics%26qid%3D1743771945%26s%3Delectronics%26sr%3D1-2167-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"HORNBULL Madrid Business Smart Backpack Waterproof fit 15.6 Inch Laptop Backpack with USB & Type-C Charging Port, Travel Durable Backpack for Men and Women",HORNBULL Madrid Business Smart Backpack Waterproof fit 156 Inch Laptop Backpack with USB  TypeC Charging Port Travel Durable Backpack for Men and Women,HORNBULL Madrid Business Smart Backpack Waterproof,Hornbull,2849.0,7999.0,64.0,3.9799583911234397,0.0,0.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDM5OTY1ODc4OTY1MzcwOjE3NDM3NzE5NDU6c3BfYnRmOjMwMDQ2MTQwNjc1MTYzMjo6MDo6&url=%2FHORNBULL-Business-Backpack-Waterproof-Charging%2Fdp%2FB0DRDDR7NM%2Fref%3Dsr_1_2168_sspa%3Fdib%3DeyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU%26dib_tag%3Dse%26keywords%3Delectronics%26qid%3D1743771945%26s%3Delectronics%26sr%3D1-2168-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
ANCIARY 15V USB Charging Cable Compatible With Philips Trimmers & Shavers | HQ8505 Replacement Charger (Complete list of compatible models in bullet point) BK AT610,ANCIARY 15V USB Charging Cable Compatible With Philips Trimmers  Shavers  HQ8505 Replacement Charger Complete list of compatible models in bullet point BK AT610,ANCIARY 15V USB Charging Cable Compatible,Anciary Cable charger,356.0,999.0,64.0,3.7,40.0,0.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDM5OTY1ODc4OTY1MzcwOjE3NDM3NzE5NDU6c3BfYnRmOjMwMDEyNjQyNTY2MjkzMjo6MDo6&url=%2FANCIARY-15V-Compatible-Replacement-AT610%2Fdp%2FB0CT3P7KD2%2Fref%3Dsr_1_2169_sspa%3Fdib%3DeyJ2IjoiMSJ9.2wNXhCHgxCu9GjIho4iowMlXc_tPAK4C-orXuMi-O-iST3scNlA3kooRqY31XnFja4Qvjp38yCOtlr6DqdvggYmEDKPxB7apnDbL9MZe-haWHJEG8u3N1YPRUvlMVbVe22T5XdfTZpEAlyyewnFlcvrWcV0D78sG1PLQuNOsa4WIML0SBMGtWGd_Bu157Qk69ue2Pms6b0oF0vmChIe9NTdOLCIGptki_Vrpukbqdqov7201M0iWAC5Dt8crK12iXs0zXNv5jPbiqBb9CokO_PCH4V4IS7mEH0rYAIrIVVc.kP_0oAXHMMglYWzYitKU0nJTiUZdFjfAHicF4zv4VxU%26dib_tag%3Dse%26keywords%3Delectronics%26qid%3D1743771945%26s%3Delectronics%26sr%3D1-2169-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Flair FC-837 Desktop Series Calculator | 12 Digits Calculator | Dual Power with Solar | Auto Replay with Big Display | Square Root Function | Ideal for School, College & Office | Black, Pack of 1",Flair FC837 Desktop Series Calculator  12 Digits Calculator  Dual Power with Solar  Auto Replay with Big Display  Square Root Function  Ideal for School College  Office  Black Pack of 1,Flair FC837 Desktop Series Calculator 12,Flair,391.0,425.0,8.0,3.9,74.0,0.0,https://www.amazon.in/FC-837-Desktop-Electronic-CALCULATORS/dp/B07T512Y2G/ref=sr_1_2161?dib=eyJ2IjoiMSJ9.FbNvugzd0DF2abHJ94yps3OsOC16YZSJGFq7D0DkqQCta9RCdX5edfVRSWClV8-FGfYGPYEwRVQxHI95WV7HUL2NXYcHfipHvd3JUHTqadmM5hz39f9g4wZenuotnz9dY36Lz7JSpG4rA8Eop7V5VCpaAnlj4zOoV352FAfCfXaIXKCTnmg24Xldcf2NGBEwobSRwrqfzeC7_YHCOs14Yc8caIW4R_WhchLW-MrsRBVrwP_hQssUlnGS-WWTDc_bx4uJ1SZpgQUuy9n6Ch193gCWGRrrIIuA5hp0k_q6ocg.IcrRGqKxqlljkCoerljr_Kgls2ZLYCP-9QfDmSK7hjY&dib_tag=se&keywords=electronics&qid=1743771978&s=electronics&sr=1-2161
Sounce Type-C to 3.5mm Audio Adapter | Noise-Canceling Jack Converter for OnePlus 8T/8/7/7 Pro/6/6T & All Pro Devices (Pack of 1),Sounce TypeC to 35mm Audio Adapter  NoiseCanceling Jack Converter for OnePlus 8T877 Pro66T  All Pro Devices Pack of 1,Sounce TypeC to 35mm Audio Adapter,Sounce,189.0,999.0,81.0,3.5,188.0,0.0,https://www.amazon.in/Sounce-Connector-Cancelling-Headphones-Converter/dp/B0BZ4N8D7H/ref=sr_1_2162?dib=eyJ2IjoiMSJ9.FbNvugzd0DF2abHJ94yps3OsOC16YZSJGFq7D0DkqQCta9RCdX5edfVRSWClV8-FGfYGPYEwRVQxHI95WV7HUL2NXYcHfipHvd3JUHTqadmM5hz39f9g4wZenuotnz9dY36Lz7JSpG4rA8Eop7V5VCpaAnlj4zOoV352FAfCfXaIXKCTnmg24Xldcf2NGBEwobSRwrqfzeC7_YHCOs14Yc8caIW4R_WhchLW-MrsRBVrwP_hQssUlnGS-WWTDc_bx4uJ1SZpgQUuy9n6Ch193gCWGRrrIIuA5hp0k_q6ocg.IcrRGqKxqlljkCoerljr_Kgls2ZLYCP-9QfDmSK7hjY&dib_tag=se&keywords=electronics&qid=1743771978&s=electronics&sr=1-2162
Spigen Tough Armor Pro Back Cover Case Compatible with Samsung Galaxy Z Flip 6 (TPU + Poly Carbonate | Metal Slate),Spigen Tough Armor Pro Back Cover Case Compatible with Samsung Galaxy Z Flip 6 TPU  Poly Carbonate  Metal Slate,Spigen Tough Armor Pro Back Cover,Spigen Case,3219.0,5899.0,45.0,4.2,388.0,0.0,https://www.amazon.in/Spigen-Compatible-Samsung-Galaxy-Carbonate/dp/B0D1LLKKL4/ref=sr_1_2163?dib=eyJ2IjoiMSJ9.FbNvugzd0DF2abHJ94yps3OsOC16YZSJGFq7D0DkqQCta9RCdX5edfVRSWClV8-FGfYGPYEwRVQxHI95WV7HUL2NXYcHfipHvd3JUHTqadmM5hz39f9g4wZenuotnz9dY36Lz7JSpG4rA8Eop7V5VCpaAnlj4zOoV352FAfCfXaIXKCTnmg24Xldcf2NGBEwobSRwrqfzeC7_YHCOs14Yc8caIW4R_WhchLW-MrsRBVrwP_hQssUlnGS-WWTDc_bx4uJ1SZpgQUuy9n6Ch193gCWGRrrIIuA5hp0k_q6ocg.IcrRGqKxqlljkCoerljr_Kgls2ZLYCP-9QfDmSK7hjY&dib_tag=se&keywords=electronics&qid=1743771978&s=electronics&sr=1-2163
